Fri Apr 2 2010	98.64	97.92	98.28	90.60	91.56	97.20	89.16	88.44	87.72	91.56	86.88	89.16	92.88	92.88	86.40	84.72	81.60	86.04	80.76	85.20	83.88	85.08	83.40	86.16	88.20	82.80	83.16	90.96	81.48	88.56	93.84	87.96	138.48	130.68	143.52	150.60	144.84	130.20	118.08	122.16	93.24	107.40	100.80	110.40	104.64	102.24	110.64	107.16	105.96	108.12	117.96	107.16	110.40	117.60	109.44	108.60	109.56	112.20	105.36	104.28	104.04	97.08	101.04	96.24	96.24	97.80	100.56	98.04	93.24	102.48	97.08	96.84	91.44	98.52	129.48	129.84	133.44	138.00	134.88	135.72	131.16	135.12	146.04	149.88	129.36	131.16	117.24	113.16	106.08	104.28	119.76	112.32	120.84	100.44	103.56	101.04
Sat Apr 3 2010	99.96	92.40	93.12	91.44	99.96	85.08	92.52	93.00	86.64	85.08	86.04	79.68	84.36	83.64	86.04	82.20	80.52	82.80	80.16	80.16	81.72	84.12	81.12	76.92	82.92	73.80	74.52	70.08	90.00	88.80	83.16	82.08	97.56	99.12	113.76	108.48	114.12	111.24	106.20	116.28	120.24	103.08	104.04	112.20	110.40	95.04	96.96	98.40	113.40	113.04	119.28	112.68	101.64	107.28	114.96	111.12	111.36	105.36	111.12	114.60	110.40	105.24	106.44	107.04	106.44	97.80	106.56	98.52	129.24	113.04	105.36	107.64	116.88	121.20	120.36	135.24	121.68	113.40	114.12	125.28	120.96	122.76	121.32	123.84	122.76	125.28	120.24	124.56	123.96	115.44	119.88	105.84	115.44	106.92	115.08	117.36
Sun Apr 4 2010	96.12	89.88	84.48	85.80	82.32	88.80	86.04	88.80	79.80	85.32	80.40	84.96	78.48	84.84	81.48	84.24	90.24	87.24	85.32	86.40	87.12	90.24	96.00	99.12	85.44	79.56	85.20	83.04	83.52	72.60	77.64	78.00	99.84	85.92	82.44	84.60	86.04	85.80	81.00	89.64	98.40	88.20	87.36	91.92	86.04	95.40	96.48	95.16	90.12	97.68	92.64	89.04	98.40	100.20	87.72	101.16	91.20	90.24	85.80	92.76	91.44	94.08	99.48	104.04	107.04	113.88	107.40	104.64	104.64	103.92	104.04	113.16	104.88	113.88	126.96	123.12	131.04	112.08	125.40	129.00	128.16	122.16	116.76	123.12	128.64	136.92	145.68	127.68	131.76	120.24	112.44	107.88	110.40	102.84	97.92	99.12
Mon Apr 5 2010	94.56	95.28	92.04	94.56	91.32	96.00	85.80	91.20	95.28	89.28	88.56	84.36	86.16	87.48	84.24	81.84	90.36	86.16	85.32	82.56	89.52	86.40	92.04	97.08	93.48	97.80	111.60	128.40	118.92	124.80	153.00	146.76	168.36	157.68	155.52	159.24	184.44	179.52	177.36	179.52	143.04	143.16	158.16	150.00	155.88	165.48	152.52	155.28	152.64	142.92	154.08	160.80	153.60	152.28	145.92	138.96	132.12	134.28	136.20	132.00	135.48	138.36	135.36	124.56	120.24	116.52	120.84	136.08	132.84	145.80	149.40	139.80	131.76	148.80	165.96	180.48	158.16	161.76	160.68	174.00	169.08	170.04	160.92	170.52	145.44	141.12	135.72	128.76	122.04	122.64	116.52	112.44	121.44	107.76	100.20	96.72
Tue Apr 6 2010	90.48	91.20	91.32	89.28	84.96	99.84	87.84	84.96	83.28	89.52	85.32	86.04	87.48	87.96	85.08	78.60	87.24	81.24	81.72	83.40	90.96	86.88	87.72	96.96	104.04	94.68	91.68	131.88	124.08	121.08	128.88	123.96	154.56	153.72	149.40	172.08	169.20	152.52	170.04	157.56	135.48	146.16	131.04	128.88	137.52	129.84	127.80	129.48	128.40	125.28	134.40	152.64	154.32	154.56	150.48	144.72	140.04	139.44	135.84	135.48	131.28	129.60	131.04	134.64	131.16	122.28	111.00	108.00	105.72	108.60	103.20	97.44	104.64	110.40	147.96	143.28	164.88	191.52	168.12	176.64	175.44	180.12	163.32	162.00	135.84	128.88	123.84	120.72	126.36	123.84	118.68	124.68	113.52	109.92	109.32	98.64
Wed Apr 7 2010	99.36	99.60	92.76	98.40	92.04	93.96	100.08	95.04	90.72	88.80	90.96	84.36	89.64	91.92	87.84	87.48	92.04	85.68	84.36	87.96	103.32	101.16	99.36	96.24	105.12	105.84	104.40	122.88	117.60	114.60	132.36	137.76	165.72	155.04	167.88	186.72	165.48	171.36	172.68	177.00	171.36	164.88	169.80	164.64	163.20	171.48	166.56	180.60	161.40	146.52	144.84	150.24	141.72	152.16	162.84	147.24	148.80	146.88	145.20	140.52	134.52	138.00	145.80	157.08	137.52	143.64	149.28	140.40	136.20	151.92	150.24	142.20	150.36	133.08	158.52	158.28	160.68	176.28	173.76	172.44	172.44	165.24	167.40	151.56	136.68	127.08	128.16	140.52	134.04	127.92	122.76	116.76	122.28	117.12	103.80	96.84
Thu Apr 8 2010	95.16	95.04	92.76	98.28	93.12	90.96	89.04	96.00	89.76	93.48	97.68	93.24	97.44	89.64	94.56	87.36	93.00	93.60	93.12	95.64	94.32	104.04	112.80	102.96	116.28	103.92	103.80	106.32	100.80	108.72	104.88	114.96	141.00	141.00	160.80	155.04	163.20	171.84	175.80	189.12	162.84	177.36	166.68	164.76	152.04	144.84	148.44	137.40	136.80	133.80	141.48	146.16	148.80	148.92	147.96	141.00	137.52	122.64	143.40	127.92	136.68	140.88	137.76	151.20	142.92	142.20	138.36	136.80	133.32	127.20	149.40	153.60	158.52	181.32	170.40	180.12	177.48	186.84	191.64	192.24	196.08	184.44	180.12	186.00	187.20	175.56	157.56	158.28	159.60	150.60	154.20	146.76	114.84	115.20	102.24	106.32
Fri Apr 9 2010	104.28	99.72	97.56	94.44	98.52	98.76	104.64	99.24	94.44	92.16	93.24	96.24	95.40	92.28	94.68	91.92	94.20	93.48	93.12	106.20	113.64	111.48	121.44	124.80	143.52	138.36	146.88	140.88	136.08	153.48	151.92	132.12	146.04	153.48	141.24	149.28	158.52	153.60	153.84	176.40	155.16	158.52	158.64	147.36	156.48	152.40	166.20	162.36	153.24	156.48	157.80	165.36	179.40	184.20	181.08	166.20	156.60	161.76	172.44	162.84	165.48	149.40	143.16	136.32	146.76	155.64	141.00	146.52	138.00	126.12	132.36	148.68	129.72	136.92	157.20	144.36	144.60	141.36	146.16	145.80	162.00	159.36	165.84	152.40	139.44	140.88	156.48	160.80	157.68	147.48	123.84	118.32	122.04	111.12	102.96	95.88
Sat Apr 10 2010	92.04	92.16	92.76	87.48	86.88	88.32	91.08	86.04	91.44	91.20	90.12	89.40	90.00	85.44	87.84	88.32	85.08	88.44	89.16	92.76	85.68	84.24	85.44	91.80	103.56	117.48	122.64	118.68	115.44	139.68	133.08	147.12	144.96	133.08	126.12	132.00	137.88	139.56	127.80	121.92	137.28	124.56	123.36	120.12	119.88	113.16	124.20	141.00	131.88	139.80	122.04	125.04	121.80	124.20	118.32	124.56	119.28	108.60	115.68	122.04	122.40	122.52	136.08	140.64	143.88	144.72	132.24	138.60	136.68	143.76	153.00	144.96	146.16	139.08	132.24	134.52	129.48	139.32	141.12	146.88	141.84	138.24	130.80	141.48	153.12	137.40	128.28	144.36	149.04	125.52	128.64	138.12	121.68	105.36	109.44	117.12
Sun Apr 11 2010	93.72	103.68	106.80	90.48	89.64	90.00	94.68	85.08	86.40	87.36	89.28	81.84	91.80	86.04	84.60	83.52	91.08	82.80	85.08	83.52	85.20	82.68	89.52	83.64	92.52	102.48	125.04	126.24	125.64	140.64	140.76	130.32	121.80	127.80	121.68	117.36	113.76	121.44	120.12	111.36	105.24	101.16	98.88	93.24	97.20	99.84	99.24	110.52	113.28	124.68	116.40	114.96	114.96	122.04	117.00	120.48	111.24	114.60	134.04	142.80	133.08	116.88	114.84	122.76	135.00	138.96	129.84	134.28	120.96	128.76	129.96	129.96	134.64	141.00	133.32	139.80	138.36	155.76	154.68	153.60	138.72	156.72	162.36	151.20	150.24	164.04	139.68	151.32	147.72	124.56	123.48	110.76	113.16	108.84	99.60	94.56
Mon Apr 12 2010	93.48	100.08	87.36	87.36	87.96	90.60	85.92	90.48	83.52	81.12	90.12	88.32	86.88	78.24	82.32	83.28	86.04	84.24	85.44	81.00	102.12	97.44	114.12	125.64	146.40	142.20	141.60	158.76	152.52	151.56	190.56	177.84	151.32	146.88	149.28	147.48	147.00	189.24	201.00	193.56	169.44	160.80	166.92	166.80	171.48	170.28	171.12	170.88	175.08	176.52	146.16	165.12	161.40	160.08	162.48	154.68	154.80	159.48	162.00	172.92	170.16	166.92	161.52	163.08	175.92	162.84	151.32	169.92	165.84	153.00	144.48	142.32	154.20	159.84	186.72	193.32	188.40	183.72	170.52	176.76	183.84	182.16	193.08	215.64	184.92	164.88	137.04	158.64	153.72	144.60	129.48	131.28	119.52	114.12	101.52	107.04
Tue Apr 13 2010	99.72	104.52	89.40	92.40	88.80	92.88	87.96	92.64	95.28	92.40	87.36	84.96	89.40	84.00	86.52	90.24	88.68	89.40	90.96	89.64	104.16	114.00	120.00	136.32	123.00	131.76	137.88	154.56	147.00	155.64	165.36	169.44	189.24	189.00	168.60	185.16	191.28	185.64	182.16	177.48	168.96	161.28	159.36	167.16	162.60	175.44	168.36	147.72	144.84	133.68	147.84	144.84	148.68	147.60	152.88	150.12	154.20	159.00	151.44	144.84	149.40	137.76	135.48	135.24	133.68	134.64	131.16	137.88	130.92	125.28	128.88	132.24	144.72	149.16	178.56	200.76	192.96	223.32	209.64	203.52	203.64	215.16	204.36	205.20	163.56	190.68	161.88	153.60	153.12	145.32	137.40	122.88	118.68	117.60	107.88	101.16
Wed Apr 14 2010	97.56	91.92	91.44	92.04	86.88	90.12	86.76	88.80	86.04	90.48	92.28	92.16	86.64	90.84	94.68	86.76	86.28	89.52	87.36	85.68	100.08	94.56	96.36	126.84	144.00	148.56	144.60	169.08	171.00	152.04	173.52	166.32	194.04	178.68	180.96	173.04	185.04	182.40	169.44	175.20	144.48	150.48	154.68	161.04	164.28	170.64	157.80	153.24	145.32	145.08	149.04	145.68	150.24	155.76	153.72	158.16	152.16	153.24	153.84	160.20	156.12	152.04	171.12	163.92	153.24	156.24	154.08	139.80	146.88	134.16	130.08	137.64	136.20	142.32	171.36	183.84	176.76	194.88	189.60	184.92	176.64	179.16	179.52	192.36	169.92	165.36	158.64	163.68	165.60	150.96	147.48	127.44	130.56	120.48	125.88	101.88
Thu Apr 15 2010	98.04	97.44	95.64	102.84	103.56	103.44	91.32	88.92	95.04	90.84	85.56	92.64	86.88	89.40	90.60	87.72	84.84	87.84	95.76	94.08	99.72	112.44	127.80	120.96	133.20	143.76	134.76	147.72	155.64	163.92	159.84	153.12	170.16	165.24	157.56	145.44	163.08	169.20	186.72	198.96	161.76	166.56	165.00	162.36	169.32	151.08	157.92	152.40	144.48	141.24	140.76	147.84	158.88	162.72	162.84	165.96	160.32	157.92	179.52	177.24	164.88	177.96	182.76	170.16	175.56	176.52	166.68	171.48	147.24	135.84	159.00	151.56	141.60	140.04	140.28	148.44	146.28	138.96	156.60	176.16	185.88	195.00	176.64	176.64	204.84	188.64	169.32	153.12	133.20	129.12	137.28	120.00	111.84	119.76	109.32	97.08
Fri Apr 16 2010	96.00	104.76	105.00	96.72	92.52	90.36	87.84	88.68	88.32	85.92	88.08	89.40	88.68	89.16	86.76	88.68	89.16	86.04	88.20	93.72	99.60	103.68	121.68	134.52	132.24	155.28	140.76	168.12	163.92	149.40	157.08	159.12	186.12	169.20	155.40	166.44	155.04	154.44	158.52	153.24	138.72	157.80	168.00	176.04	176.28	166.32	161.64	147.12	147.00	141.60	136.68	150.84	158.52	156.60	155.04	149.76	160.68	169.08	169.20	165.72	180.12	174.60	170.16	173.04	160.92	173.52	167.04	151.08	140.76	156.60	157.08	140.28	149.40	131.52	152.16	151.68	149.76	160.92	163.08	166.08	157.80	159.24	160.56	169.56	160.44	150.12	160.68	151.32	143.16	134.04	133.92	137.16	130.92	125.16	118.08	113.88
Sat Apr 17 2010	100.32	103.44	96.36	102.96	104.28	97.08	94.56	95.04	91.92	89.88	95.16	89.16	92.28	85.44	93.96	92.76	90.84	96.24	86.52	91.32	83.76	90.12	99.12	103.68	97.20	94.68	102.84	111.24	125.40	131.88	131.64	131.64	129.60	146.64	138.60	148.32	137.40	156.48	139.32	125.76	126.72	131.04	130.68	114.72	118.08	118.08	126.72	118.32	126.72	134.64	136.44	125.76	124.44	117.60	117.24	114.60	118.92	126.00	124.44	126.96	129.48	123.60	114.12	135.12	140.16	138.24	154.20	165.48	162.72	161.88	159.12	158.88	160.68	174.48	160.44	162.48	163.56	174.48	185.76	178.80	177.48	169.20	171.00	163.32	166.92	157.20	141.48	131.88	141.24	123.00	144.24	132.84	119.40	120.12	118.32	107.88
Sun Apr 18 2010	92.52	90.48	94.44	92.52	91.08	86.16	92.40	83.16	87.84	88.92	92.40	86.40	87.00	90.24	89.88	82.80	83.76	89.52	86.52	84.24	86.88	87.24	95.52	102.48	95.52	104.88	110.16	115.20	132.24	131.40	139.44	143.64	140.64	141.72	136.32	149.52	128.40	111.12	103.44	109.44	111.24	118.44	102.36	114.60	101.28	105.96	120.36	114.48	114.60	121.44	102.60	119.16	109.44	116.04	106.80	115.68	112.32	116.40	107.76	115.44	110.76	116.52	135.12	135.60	141.00	150.60	143.76	152.88	150.24	136.44	125.76	125.76	131.16	148.32	130.32	136.56	144.60	165.84	168.84	159.24	163.44	152.40	170.16	163.80	169.44	144.72	144.72	137.76	153.00	132.72	132.60	122.64	119.16	111.12	116.52	101.28
Mon Apr 19 2010	98.40	86.40	90.60	93.60	90.84	83.40	90.12	87.24	88.08	81.00	86.64	84.12	87.48	86.16	87.24	84.84	91.20	84.96	88.56	95.28	94.80	99.00	121.68	115.44	121.80	143.88	158.64	163.32	161.76	156.36	198.12	193.44	178.80	162.96	157.08	161.04	176.16	205.44	206.04	195.12	179.40	161.64	160.32	166.68	161.28	164.40	172.20	158.40	155.04	151.68	146.52	150.00	159.60	163.20	164.40	173.88	167.16	170.04	160.92	175.08	178.80	175.08	171.84	174.24	183.12	176.52	175.80	167.64	173.28	193.32	167.52	152.28	173.88	172.68	184.80	206.16	192.24	210.24	211.20	220.56	217.56	197.04	194.04	194.16	178.56	146.76	152.88	146.76	153.84	151.08	135.72	148.32	148.32	128.88	102.96	98.04
Tue Apr 20 2010	92.76	86.88	92.76	89.40	84.00	92.16	89.04	90.60	87.84	85.08	84.72	84.48	88.56	82.32	89.40	83.64	83.88	81.84	88.44	90.12	93.48	113.04	126.36	120.72	130.56	157.56	165.24	185.40	172.92	167.88	164.88	163.80	177.60	171.12	162.72	169.08	171.24	186.00	179.28	176.28	181.80	168.84	164.52	157.56	150.96	154.56	157.32	151.20	148.92	146.40	149.52	165.00	188.28	205.68	183.84	180.24	182.40	174.00	167.04	168.72	171.84	165.24	165.36	150.24	155.52	161.16	156.96	154.56	149.04	152.04	156.36	159.72	148.20	142.56	166.80	192.60	200.88	177.96	191.64	191.52	182.76	192.60	199.56	200.88	171.24	176.04	167.28	161.40	154.68	139.08	141.84	142.08	135.00	124.68	117.12	116.64
Wed Apr 21 2010	107.40	102.24	102.12	94.68	89.16	95.04	89.88	96.72	85.68	97.80	86.40	85.44	86.88	89.04	82.68	91.92	93.12	84.72	87.72	86.88	106.68	109.20	117.48	142.08	140.16	174.72	170.16	180.36	175.08	184.08	193.20	184.44	183.60	178.08	182.76	181.92	181.92	173.52	186.00	194.04	169.80	190.44	181.20	171.60	169.20	185.88	163.08	174.72	166.08	164.16	169.92	180.48	167.76	182.04	176.52	187.80	170.88	174.60	178.80	178.80	182.16	189.72	179.40	181.44	169.68	163.92	161.88	177.60	170.88	179.40	158.76	170.40	172.44	178.08	193.08	194.16	201.72	204.24	196.80	197.76	198.72	203.04	209.64	199.08	157.08	158.64	193.68	178.92	178.32	180.96	158.52	145.92	130.92	116.28	128.04	111.84
Thu Apr 22 2010	113.40	100.80	104.28	97.32	93.84	94.56	94.32	97.32	91.56	96.24	90.36	89.52	90.72	88.68	94.20	86.40	94.56	89.16	89.52	91.68	119.40	121.68	129.96	139.92	141.00	147.96	158.88	201.00	180.12	185.76	177.60	180.96	186.36	178.92	164.64	152.88	167.52	165.00	169.92	194.16	173.16	181.92	174.00	169.56	169.80	162.48	160.20	162.60	144.48	142.32	138.84	161.28	169.68	167.76	173.40	193.92	178.44	186.72	184.56	181.92	189.96	207.72	199.56	208.68	215.16	216.72	197.52	187.08	164.64	157.80	180.24	177.96	166.44	152.40	150.24	159.96	186.72	183.60	183.72	184.92	192.84	203.88	210.84	198.84	202.32	193.20	166.32	162.48	166.08	154.20	164.40	137.76	125.76	114.48	131.16	111.84
Fri Apr 23 2010	109.56	105.12	101.88	92.28	99.72	102.12	99.84	97.68	100.20	95.40	90.60	90.48	103.56	106.32	99.60	96.72	101.64	91.56	92.40	97.68	110.64	107.16	129.36	139.80	134.88	142.68	165.12	180.96	165.60	179.40	194.28	171.60	214.80	204.48	194.28	184.68	199.32	191.04	199.32	211.80	189.24	188.28	177.36	178.80	174.12	171.96	161.88	165.96	163.80	150.24	158.16	163.56	172.08	187.32	191.64	168.60	165.00	158.88	168.24	178.80	173.52	189.12	191.52	191.04	186.84	166.92	164.40	197.64	188.64	176.40	157.56	167.88	147.96	151.56	183.00	191.40	179.64	178.20	177.00	181.08	206.40	213.12	198.36	201.84	170.64	164.40	143.76	161.16	161.28	156.96	158.04	156.36	144.72	133.56	122.28	126.12
Sat Apr 24 2010	126.24	119.64	111.24	104.64	96.48	101.28	90.36	94.32	95.64	98.28	94.56	98.28	93.12	95.04	92.16	90.96	90.72	89.04	96.60	87.24	90.60	90.24	87.96	89.64	96.96	94.80	99.84	108.36	125.52	124.68	158.16	127.08	150.96	149.40	146.64	137.40	135.36	132.24	149.28	123.00	137.52	126.84	125.28	123.84	130.80	117.96	144.00	115.20	124.92	123.12	118.56	117.36	111.72	112.80	110.04	116.52	115.92	118.68	119.28	118.68	125.76	130.68	142.56	149.28	161.28	168.12	147.72	138.24	161.28	146.64	138.48	144.72	148.20	162.12	162.60	173.52	178.32	151.92	169.32	164.76	166.56	173.64	165.72	162.12	158.52	173.88	158.64	164.88	157.08	146.40	126.96	148.08	130.68	122.16	110.16	108.84
Sun Apr 25 2010	111.00	104.76	104.52	99.12	99.36	100.68	98.64	93.72	97.68	91.92	96.48	98.52	96.84	89.64	94.08	94.20	87.96	93.72	89.76	92.40	88.08	97.80	90.96	93.72	97.08	94.20	115.32	115.80	123.36	114.36	133.92	152.88	122.40	137.88	141.00	150.60	145.68	157.44	137.52	124.56	117.24	117.12	131.28	127.20	113.40	116.52	115.92	127.20	117.60	114.96	113.64	111.00	120.00	123.48	127.20	115.32	125.28	120.24	112.32	115.80	131.04	128.88	155.40	152.88	169.68	186.96	170.76	180.48	169.80	148.56	151.80	158.04	140.88	160.56	154.08	157.20	174.60	177.84	154.08	163.68	160.80	163.56	159.12	167.40	179.04	172.32	148.44	162.96	151.80	141.24	134.76	137.16	117.84	114.24	114.36	120.48
Mon Apr 26 2010	102.24	99.36	100.92	103.56	100.08	94.44	96.72	90.36	90.00	88.68	92.04	92.64	90.36	87.72	95.52	91.20	94.56	93.36	91.20	93.48	99.36	117.60	118.92	126.24	130.80	146.52	135.48	149.04	162.60	169.32	213.72	196.20	171.36	155.40	163.56	156.00	162.60	185.64	171.96	190.56	174.00	181.44	182.52	176.28	172.44	180.60	181.32	175.20	162.00	155.88	164.64	170.64	176.04	177.60	176.04	159.48	162.36	162.48	189.60	172.08	191.16	200.28	194.28	179.52	180.00	180.00	201.72	209.40	200.28	193.20	179.16	159.60	155.64	162.96	200.16	193.32	186.36	192.96	199.44	200.52	204.00	189.12	203.16	181.56	170.52	171.60	162.24	151.44	147.60	149.28	137.88	141.84	137.16	123.00	105.00	117.48
Tue Apr 27 2010	100.56	101.76	97.44	101.52	95.76	96.84	95.88	102.48	94.32	94.80	95.28	93.48	98.40	94.68	97.80	97.08	95.04	92.04	101.04	90.96	104.52	116.16	129.72	125.04	143.76	144.72	153.00	154.08	159.96	176.16	197.16	188.88	204.84	183.72	176.04	174.00	177.96	171.48	206.52	202.68	182.40	166.68	165.60	180.72	181.68	171.72	172.80	170.04	169.44	155.88	168.60	173.88	165.24	165.60	180.12	164.04	156.60	156.24	152.16	158.28	157.68	162.72	154.56	175.32	179.28	169.32	170.40	176.16	161.76	156.96	146.04	156.48	150.72	151.20	165.60	178.08	175.44	163.20	162.12	168.60	179.40	173.64	174.24	209.64	181.56	176.16	160.20	160.92	137.16	145.44	136.20	132.96	123.00	130.32	136.68	126.12
Wed Apr 28 2010	117.36	97.68	100.68	96.72	94.44	94.32	100.80	91.56	95.64	92.76	96.60	88.92	89.52	96.84	92.52	91.32	93.00	99.12	94.92	95.28	109.32	129.48	127.08	126.48	147.48	164.88	153.96	161.28	164.40	162.72	165.00	183.48	180.36	185.16	201.84	177.36	180.72	185.76	187.20	189.24	160.20	157.32	166.32	162.84	155.88	177.00	179.40	183.60	169.56	168.00	164.76	177.60	174.96	191.40	178.80	166.08	162.48	165.72	156.12	168.24	189.12	183.48	175.44	164.52	164.52	163.44	169.92	173.40	160.68	142.80	140.40	147.12	159.84	150.48	181.32	181.92	180.96	174.96	184.92	177.60	198.00	189.00	193.68	186.72	165.60	149.88	151.08	148.56	133.80	137.52	142.44	146.40	131.16	122.40	119.52	111.60
Thu Apr 29 2010	107.16	105.48	95.28	100.44	98.16	97.44	91.44	95.64	94.80	93.60	92.16	96.12	93.72	92.64	90.84	93.12	89.64	93.72	96.00	98.88	106.80	116.88	119.52	115.44	144.12	133.56	161.40	161.64	163.20	172.92	185.52	166.20	182.88	158.88	174.96	195.60	193.08	183.36	185.64	177.60	159.84	156.84	155.76	150.60	158.16	154.56	156.96	158.04	149.28	149.40	149.40	164.28	162.48	179.16	184.32	190.68	179.16	173.88	173.04	165.72	172.80	170.16	175.44	169.68	175.08	170.40	167.04	173.52	169.20	175.32	199.56	178.32	176.04	147.48	153.60	153.12	149.16	147.24	151.32	155.64	177.36	178.92	180.60	169.44	196.80	183.24	159.48	159.96	149.28	141.00	139.56	125.16	127.92	129.24	130.92	133.68
Fri Apr 30 2010	117.36	107.88	105.48	106.68	98.40	100.08	99.60	94.08	92.16	100.32	92.04	98.52	99.36	99.84	96.84	98.16	94.92	96.72	99.60	96.00	107.28	118.80	122.52	119.40	142.32	161.88	157.80	156.12	160.44	172.20	180.12	183.72	176.40	181.68	162.96	169.32	182.76	182.52	188.52	193.56	172.08	159.24	154.56	143.04	152.04	159.36	165.36	152.04	145.20	143.52	150.60	160.56	160.92	159.00	169.68	163.20	164.64	148.08	149.52	159.36	157.56	179.52	179.04	176.88	184.20	180.60	171.36	154.20	164.40	168.24	160.68	147.96	141.24	144.24	164.76	158.64	164.28	158.64	159.60	165.72	169.68	166.44	174.60	167.28	153.60	156.72	158.76	149.04	139.32	144.84	140.40	136.68	134.04	133.56	121.68	118.08
Sat May 1 2010	111.48	104.76	109.80	110.28	101.16	89.04	95.76	90.12	98.76	94.20	102.00	85.80	93.36	89.64	93.72	86.88	90.00	94.32	96.48	90.36	91.56	92.64	91.08	95.28	88.80	97.08	99.60	111.60	131.40	122.40	123.00	128.28	137.16	139.56	139.20	155.28	163.20	168.00	138.36	140.76	133.08	146.16	143.04	133.80	121.80	124.32	120.24	130.92	147.60	117.36	117.00	120.72	122.04	128.88	111.96	118.08	114.60	128.16	139.32	143.76	151.56	139.32	168.00	173.28	163.08	149.88	135.60	138.60	148.80	150.00	140.28	154.56	156.96	143.40	140.40	158.88	148.08	155.88	155.76	157.32	170.04	157.20	138.60	143.16	142.44	144.12	146.28	136.08	136.32	135.72	146.28	123.60	124.92	117.60	117.60	97.68
Sun May 2 2010	105.84	104.04	104.64	97.80	99.60	90.48	88.56	92.88	93.72	88.44	89.64	94.32	90.48	83.40	89.88	86.16	83.28	88.20	91.08	93.60	85.32	91.92	83.64	89.52	95.64	120.72	105.00	106.20	119.64	128.28	113.16	119.76	119.04	133.08	131.64	142.08	121.92	131.76	117.00	117.24	112.92	129.48	111.48	106.44	104.76	112.56	115.68	100.32	113.40	113.28	119.88	119.28	106.08	110.04	108.72	114.48	114.24	117.12	117.12	116.76	132.24	143.64	132.36	125.16	137.64	141.24	153.48	145.08	152.04	148.20	144.84	138.48	140.76	183.12	158.76	176.88	167.16	171.00	184.44	177.96	177.72	164.52	156.00	160.68	161.88	148.44	155.52	166.68	161.28	143.52	146.04	141.84	133.32	122.16	120.24	108.36
Mon May 3 2010	110.28	108.00	100.44	99.72	99.00	94.68	97.80	90.72	97.80	95.76	93.12	90.24	89.88	87.36	92.40	91.44	89.40	87.24	90.84	95.28	100.56	112.68	120.60	125.52	132.60	133.56	155.64	137.88	142.44	172.80	191.28	182.88	156.00	144.84	138.36	153.36	164.28	190.08	190.68	187.44	163.20	157.92	163.56	164.16	159.36	165.60	178.68	178.44	163.32	162.48	160.92	186.96	174.00	183.60	169.44	172.56	157.08	159.84	157.80	159.12	179.04	170.16	186.96	166.44	186.24	182.16	173.88	202.08	193.44	185.40	172.20	163.08	166.32	168.12	179.04	176.16	182.04	186.00	188.64	201.48	203.52	210.12	196.44	206.88	174.72	153.84	153.12	157.68	157.08	141.60	132.96	129.96	134.88	120.72	131.40	117.96
Tue May 4 2010	105.96	96.60	103.56	94.68	98.52	96.24	101.88	92.88	102.00	94.56	101.28	94.44	93.72	94.32	92.64	90.96	92.88	95.64	95.40	95.88	103.80	104.76	118.32	119.76	120.24	148.32	153.24	156.48	175.80	160.32	177.72	164.64	183.48	196.20	191.88	184.80	186.36	191.76	205.08	209.04	174.96	174.48	167.28	168.36	157.56	157.20	159.72	152.76	150.36	143.52	150.72	151.20	160.92	160.92	151.68	160.20	158.28	158.40	150.48	168.24	166.80	167.76	155.40	166.80	170.04	166.56	174.72	179.40	169.08	160.44	160.68	142.92	145.08	144.72	176.76	203.40	201.60	193.08	188.64	195.48	202.32	215.40	206.64	190.20	174.60	180.72	167.76	175.92	155.64	154.68	155.16	166.44	152.88	137.16	125.16	122.64
Wed May 5 2010	122.04	113.40	110.52	99.60	99.48	96.24	98.04	97.92	94.92	94.92	95.16	91.20	91.20	99.00	93.84	96.12	92.76	95.76	91.44	94.92	100.08	118.68	118.80	124.32	138.84	147.24	158.64	175.20	196.20	180.60	171.48	170.88	201.36	201.84	204.48	187.92	200.28	182.64	184.80	189.60	174.48	169.80	172.80	163.68	151.32	171.48	158.40	162.84	170.04	150.00	166.08	171.84	165.96	169.32	163.92	155.40	156.60	148.80	155.16	181.68	191.16	185.64	198.48	196.08	199.56	185.16	181.68	192.72	190.92	181.20	173.16	184.44	192.60	198.84	195.48	204.00	208.32	195.36	188.76	203.28	207.48	208.44	192.00	187.44	171.00	163.80	149.04	149.04	151.80	147.12	132.36	139.92	139.92	128.04	105.00	124.80
Thu May 6 2010	109.20	100.20	96.60	100.32	98.40	96.00	97.08	94.32	95.76	93.96	97.92	92.04	97.92	92.88	95.28	93.00	94.44	95.16	98.40	93.12	111.00	108.00	121.20	128.88	135.72	153.48	151.32	146.16	158.16	159.60	178.68	204.24	191.88	192.48	177.96	180.12	170.16	189.00	194.40	203.40	162.24	164.64	163.44	162.96	155.76	162.36	173.28	165.12	161.16	153.00	152.04	155.64	156.36	175.92	178.20	182.16	175.20	178.44	165.12	159.00	162.36	168.84	177.84	165.72	175.80	179.76	175.20	176.88	164.76	155.04	173.64	167.16	165.60	161.76	150.00	155.52	158.28	169.32	165.36	170.40	207.48	191.64	175.08	182.16	175.08	189.60	158.16	155.04	162.72	151.20	146.52	129.72	139.80	132.48	121.08	113.40
